methodology_id,section,factor,formula_id,metric_name,rule_type,score,score_label,min_value,max_value,min_inclusive,max_inclusive,direction,value_scale,secondary_formula_id,secondary_min_value,secondary_max_value,secondary_min_inclusive,secondary_max_inclusive,source_file,source_location,confidence,notes
moodys_ccd_go,Finances,Finances,cash_balance_trend_5yr,5-Year Dollar Change in Cash Balance as % of Revenues,direct_numeric,2.0,Aa,0.1,0.25,True,True,higher_is_stronger,decimal,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Finances threshold table,high,
moodys_ccd_go,Finances,Finances,cash_balance_trend_5yr,5-Year Dollar Change in Cash Balance as % of Revenues,direct_numeric,3.0,A,0.0,0.1,True,True,higher_is_stronger,decimal,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Finances threshold table,high,
moodys_ccd_go,Finances,Finances,cash_balance_trend_5yr,5-Year Dollar Change in Cash Balance as % of Revenues,direct_numeric,4.0,Baa,-0.1,0.0,True,True,higher_is_stronger,decimal,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Finances threshold table,high,
moodys_ccd_go,Finances,Finances,cash_balance_trend_5yr,5-Year Dollar Change in Cash Balance as % of Revenues,direct_numeric,5.0,Ba,-0.18,-0.1,True,True,higher_is_stronger,decimal,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Finances threshold table,high,
moodys_ccd_go,Finances,Finances,cash_balance_trend_5yr,5-Year Dollar Change in Cash Balance as % of Revenues,direct_numeric,6.0,B and Below,,-0.18,False,True,higher_is_stronger,decimal,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Finances threshold table,high,
moodys_ccd_go,Management,Management,institutional_framework_rating,Institutional Framework,manual_categorical,1.0,Aaa,,,,,,categorical,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Management threshold table,high,Very strong legal ability to match resources with spending
moodys_ccd_go,Management,Management,institutional_framework_rating,Institutional Framework,manual_categorical,2.0,Aa,,,,,,categorical,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Management threshold table,high,Strong legal ability to match resources with spending
moodys_ccd_go,Management,Management,institutional_framework_rating,Institutional Framework,manual_categorical,3.0,A,,,,,,categorical,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Management threshold table,high,Moderate legal ability to match resources with spending
moodys_ccd_go,Management,Management,institutional_framework_rating,Institutional Framework,manual_categorical,4.0,Baa,,,,,,categorical,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Management threshold table,high,Limited legal ability to match resources with spending
moodys_ccd_go,Management,Management,institutional_framework_rating,Institutional Framework,manual_categorical,5.0,Ba,,,,,,categorical,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Management threshold table,high,Poor legal ability to match resources with spending
moodys_ccd_go,Management,Management,institutional_framework_rating,Institutional Framework,manual_categorical,6.0,B and Below,,,,,,categorical,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Management threshold table,high,Very poor or no legal ability to match resources with spending
moodys_ccd_go,Management,Management,operating_history_ratio,Operating History: 5-Year Average of Operating Revenues / Operating Expenditures,direct_numeric,1.0,Aaa,1.05,,True,False,higher_is_stronger,ratio,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Management threshold table,high,
moodys_ccd_go,Management,Management,operating_history_ratio,Operating History: 5-Year Average of Operating Revenues / Operating Expenditures,direct_numeric,2.0,Aa,1.02,1.05,True,True,higher_is_stronger,ratio,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Management threshold table,high,
moodys_ccd_go,Management,Management,operating_history_ratio,Operating History: 5-Year Average of Operating Revenues / Operating Expenditures,direct_numeric,3.0,A,0.98,1.02,True,True,higher_is_stronger,ratio,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Management threshold table,high,
moodys_ccd_go,Management,Management,operating_history_ratio,Operating History: 5-Year Average of Operating Revenues / Operating Expenditures,direct_numeric,4.0,Baa,0.95,0.98,True,True,higher_is_stronger,ratio,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Management threshold table,high,
moodys_ccd_go,Management,Management,operating_history_ratio,Operating History: 5-Year Average of Operating Revenues / Operating Expenditures,direct_numeric,5.0,Ba,0.92,0.95,True,True,higher_is_stronger,ratio,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Management threshold table,high,
moodys_ccd_go,Management,Management,operating_history_ratio,Operating History: 5-Year Average of Operating Revenues / Operating Expenditures,direct_numeric,6.0,B and Below,,0.92,False,True,higher_is_stronger,ratio,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Management threshold table,high,
moodys_ccd_go,Debt / Pensions,Debt / Pensions,debt_to_full_value,Net Direct Debt / Full Value,direct_numeric,1.0,Aaa,,0.0075,False,True,lower_is_stronger,decimal,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Debt / Pensions threshold table,high,
moodys_ccd_go,Debt / Pensions,Debt / Pensions,debt_to_full_value,Net Direct Debt / Full Value,direct_numeric,2.0,Aa,0.0075,0.0175,True,True,lower_is_stronger,decimal,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Debt / Pensions threshold table,high,
moodys_ccd_go,Debt / Pensions,Debt / Pensions,debt_to_full_value,Net Direct Debt / Full Value,direct_numeric,3.0,A,0.0175,0.04,True,True,lower_is_stronger,decimal,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Debt / Pensions threshold table,high,
moodys_ccd_go,Debt / Pensions,Debt / Pensions,debt_to_full_value,Net Direct Debt / Full Value,direct_numeric,4.0,Baa,0.04,0.1,True,True,lower_is_stronger,decimal,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Debt / Pensions threshold table,high,
moodys_ccd_go,Debt / Pensions,Debt / Pensions,debt_to_full_value,Net Direct Debt / Full Value,direct_numeric,5.0,Ba,0.1,0.15,True,True,lower_is_stronger,decimal,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Debt / Pensions threshold table,high,
moodys_ccd_go,Debt / Pensions,Debt / Pensions,debt_to_full_value,Net Direct Debt / Full Value,direct_numeric,6.0,B and Below,0.15,,True,False,lower_is_stronger,decimal,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Debt / Pensions threshold table,high,
moodys_ccd_go,Debt / Pensions,Debt / Pensions,debt_to_revenue,Net Direct Debt / Operating Revenues,direct_numeric,1.0,Aaa,,0.33,False,True,lower_is_stronger,ratio,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Debt / Pensions threshold table,high,
moodys_ccd_go,Debt / Pensions,Debt / Pensions,debt_to_revenue,Net Direct Debt / Operating Revenues,direct_numeric,2.0,Aa,0.33,0.67,True,True,lower_is_stronger,ratio,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Debt / Pensions threshold table,high,
moodys_ccd_go,Debt / Pensions,Debt / Pensions,debt_to_revenue,Net Direct Debt / Operating Revenues,direct_numeric,3.0,A,0.67,3.0,True,True,lower_is_stronger,ratio,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Debt / Pensions threshold table,high,
moodys_ccd_go,Debt / Pensions,Debt / Pensions,debt_to_revenue,Net Direct Debt / Operating Revenues,direct_numeric,4.0,Baa,3.0,5.0,True,True,lower_is_stronger,ratio,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Debt / Pensions threshold table,high,
moodys_ccd_go,Debt / Pensions,Debt / Pensions,debt_to_revenue,Net Direct Debt / Operating Revenues,direct_numeric,5.0,Ba,5.0,7.0,True,True,lower_is_stronger,ratio,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Debt / Pensions threshold table,high,
moodys_ccd_go,Debt / Pensions,Debt / Pensions,debt_to_revenue,Net Direct Debt / Operating Revenues,direct_numeric,6.0,B and Below,7.0,,True,False,lower_is_stronger,ratio,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Debt / Pensions threshold table,high,
moodys_ccd_go,Debt / Pensions,Debt / Pensions,adjusted_npl_to_full_value,3-Year Average of Moody’s Adjusted NPL / Full Value,direct_numeric,1.0,Aaa,,0.009,False,True,lower_is_stronger,decimal,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Debt / Pensions threshold table,high,
moodys_ccd_go,Debt / Pensions,Debt / Pensions,adjusted_npl_to_full_value,3-Year Average of Moody’s Adjusted NPL / Full Value,direct_numeric,2.0,Aa,0.009,0.021,True,True,lower_is_stronger,decimal,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Debt / Pensions threshold table,high,
moodys_ccd_go,Debt / Pensions,Debt / Pensions,adjusted_npl_to_full_value,3-Year Average of Moody’s Adjusted NPL / Full Value,direct_numeric,3.0,A,0.021,0.048,True,True,lower_is_stronger,decimal,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Debt / Pensions threshold table,high,
moodys_ccd_go,Debt / Pensions,Debt / Pensions,adjusted_npl_to_full_value,3-Year Average of Moody’s Adjusted NPL / Full Value,direct_numeric,4.0,Baa,0.048,0.12,True,True,lower_is_stronger,decimal,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Debt / Pensions threshold table,high,
moodys_ccd_go,Debt / Pensions,Debt / Pensions,adjusted_npl_to_full_value,3-Year Average of Moody’s Adjusted NPL / Full Value,direct_numeric,5.0,Ba,0.12,0.18,True,True,lower_is_stronger,decimal,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Debt / Pensions threshold table,high,
moodys_ccd_go,Debt / Pensions,Debt / Pensions,adjusted_npl_to_full_value,3-Year Average of Moody’s Adjusted NPL / Full Value,direct_numeric,6.0,B and Below,0.18,,True,False,lower_is_stronger,decimal,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Debt / Pensions threshold table,high,
moodys_ccd_go,Debt / Pensions,Debt / Pensions,adjusted_npl_to_revenue,3-Year Average of Moody’s Adjusted NPL / Operating Revenues,direct_numeric,1.0,Aaa,,0.4,False,True,lower_is_stronger,ratio,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Debt / Pensions threshold table,high,
moodys_ccd_go,Debt / Pensions,Debt / Pensions,adjusted_npl_to_revenue,3-Year Average of Moody’s Adjusted NPL / Operating Revenues,direct_numeric,2.0,Aa,0.4,0.8,True,True,lower_is_stronger,ratio,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Debt / Pensions threshold table,high,
moodys_ccd_go,Debt / Pensions,Debt / Pensions,adjusted_npl_to_revenue,3-Year Average of Moody’s Adjusted NPL / Operating Revenues,direct_numeric,3.0,A,0.8,3.6,True,True,lower_is_stronger,ratio,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Debt / Pensions threshold table,high,
moodys_ccd_go,Debt / Pensions,Debt / Pensions,adjusted_npl_to_revenue,3-Year Average of Moody’s Adjusted NPL / Operating Revenues,direct_numeric,4.0,Baa,3.6,6.0,True,True,lower_is_stronger,ratio,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Debt / Pensions threshold table,high,
moodys_ccd_go,Debt / Pensions,Debt / Pensions,adjusted_npl_to_revenue,3-Year Average of Moody’s Adjusted NPL / Operating Revenues,direct_numeric,5.0,Ba,6.0,8.4,True,True,lower_is_stronger,ratio,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Debt / Pensions threshold table,high,
moodys_ccd_go,Debt / Pensions,Debt / Pensions,adjusted_npl_to_revenue,3-Year Average of Moody’s Adjusted NPL / Operating Revenues,direct_numeric,6.0,B and Below,8.4,,True,False,lower_is_stronger,ratio,,,,,,Contra Costa CCD Moodys Higher Ed Scorecard.xlsx,Debt / Pensions threshold table,high,
moodys_k12,Overall,Indicative Rating,weighted_average_score,Moody weighted average score to indicative rating,overall_rating_bucket,1.0,Aaa,,1.5,False,True,lower_is_stronger,score,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Moody K-12 scorecard weighted average score table,high,Detailed notch mapping derived from uploaded K-12 scorecard rating bands.
moodys_k12,Overall,Indicative Rating,weighted_average_score,Moody weighted average score to indicative rating,overall_rating_bucket,1.5,Aa1,1.5,2.5,True,True,lower_is_stronger,score,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Moody K-12 scorecard weighted average score table,high,Detailed notch mapping derived from uploaded K-12 scorecard rating bands.
moodys_k12,Overall,Indicative Rating,weighted_average_score,Moody weighted average score to indicative rating,overall_rating_bucket,3.0,Aa2,2.5,3.5,True,True,lower_is_stronger,score,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Moody K-12 scorecard weighted average score table,high,Detailed notch mapping derived from uploaded K-12 scorecard rating bands.
moodys_k12,Overall,Indicative Rating,weighted_average_score,Moody weighted average score to indicative rating,overall_rating_bucket,4.5,Aa3,3.5,4.5,True,True,lower_is_stronger,score,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Moody K-12 scorecard weighted average score table,high,Detailed notch mapping derived from uploaded K-12 scorecard rating bands.
moodys_k12,Overall,Indicative Rating,weighted_average_score,Moody weighted average score to indicative rating,overall_rating_bucket,4.5,A1,4.5,5.5,True,True,lower_is_stronger,score,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Moody K-12 scorecard weighted average score table,high,Detailed notch mapping derived from uploaded K-12 scorecard rating bands.
moodys_k12,Overall,Indicative Rating,weighted_average_score,Moody weighted average score to indicative rating,overall_rating_bucket,6.0,A2,5.5,6.5,True,True,lower_is_stronger,score,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Moody K-12 scorecard weighted average score table,high,Detailed notch mapping derived from uploaded K-12 scorecard rating bands.
moodys_k12,Overall,Indicative Rating,weighted_average_score,Moody weighted average score to indicative rating,overall_rating_bucket,7.5,A3,6.5,7.5,True,True,lower_is_stronger,score,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Moody K-12 scorecard weighted average score table,high,Detailed notch mapping derived from uploaded K-12 scorecard rating bands.
moodys_k12,Overall,Indicative Rating,weighted_average_score,Moody weighted average score to indicative rating,overall_rating_bucket,7.5,Baa1,7.5,8.5,True,True,lower_is_stronger,score,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Moody K-12 scorecard weighted average score table,high,Detailed notch mapping derived from uploaded K-12 scorecard rating bands.
moodys_k12,Overall,Indicative Rating,weighted_average_score,Moody weighted average score to indicative rating,overall_rating_bucket,9.0,Baa2,8.5,9.5,True,True,lower_is_stronger,score,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Moody K-12 scorecard weighted average score table,high,Detailed notch mapping derived from uploaded K-12 scorecard rating bands.
moodys_k12,Overall,Indicative Rating,weighted_average_score,Moody weighted average score to indicative rating,overall_rating_bucket,10.5,Baa3,9.5,10.5,True,True,lower_is_stronger,score,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Moody K-12 scorecard weighted average score table,high,Detailed notch mapping derived from uploaded K-12 scorecard rating bands.
moodys_k12,Overall,Indicative Rating,weighted_average_score,Moody weighted average score to indicative rating,overall_rating_bucket,10.5,Ba1,10.5,11.5,True,True,lower_is_stronger,score,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Moody K-12 scorecard weighted average score table,high,Detailed notch mapping derived from uploaded K-12 scorecard rating bands.
moodys_k12,Overall,Indicative Rating,weighted_average_score,Moody weighted average score to indicative rating,overall_rating_bucket,12.0,Ba2,11.5,12.5,True,True,lower_is_stronger,score,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Moody K-12 scorecard weighted average score table,high,Detailed notch mapping derived from uploaded K-12 scorecard rating bands.
moodys_k12,Overall,Indicative Rating,weighted_average_score,Moody weighted average score to indicative rating,overall_rating_bucket,13.5,Ba3,12.5,13.5,True,True,lower_is_stronger,score,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Moody K-12 scorecard weighted average score table,high,Detailed notch mapping derived from uploaded K-12 scorecard rating bands.
moodys_k12,Overall,Indicative Rating,weighted_average_score,Moody weighted average score to indicative rating,overall_rating_bucket,13.5,B1,13.5,14.5,True,True,lower_is_stronger,score,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Moody K-12 scorecard weighted average score table,high,Detailed notch mapping derived from uploaded K-12 scorecard rating bands.
moodys_k12,Overall,Indicative Rating,weighted_average_score,Moody weighted average score to indicative rating,overall_rating_bucket,15.0,B2,14.5,15.5,True,True,lower_is_stronger,score,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Moody K-12 scorecard weighted average score table,high,Detailed notch mapping derived from uploaded K-12 scorecard rating bands.
moodys_k12,Overall,Indicative Rating,weighted_average_score,Moody weighted average score to indicative rating,overall_rating_bucket,16.5,B3,15.5,16.5,True,True,lower_is_stronger,score,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Moody K-12 scorecard weighted average score table,high,Detailed notch mapping derived from uploaded K-12 scorecard rating bands.
moodys_k12,Overall,Indicative Rating,weighted_average_score,Moody weighted average score to indicative rating,overall_rating_bucket,16.5,Caa1,16.5,17.5,True,True,lower_is_stronger,score,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Moody K-12 scorecard weighted average score table,high,Detailed notch mapping derived from uploaded K-12 scorecard rating bands.
moodys_k12,Overall,Indicative Rating,weighted_average_score,Moody weighted average score to indicative rating,overall_rating_bucket,18.0,Caa2,17.5,18.5,True,True,lower_is_stronger,score,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Moody K-12 scorecard weighted average score table,high,Detailed notch mapping derived from uploaded K-12 scorecard rating bands.
moodys_k12,Overall,Indicative Rating,weighted_average_score,Moody weighted average score to indicative rating,overall_rating_bucket,19.5,Caa3,18.5,19.5,True,True,lower_is_stronger,score,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Moody K-12 scorecard weighted average score table,high,Detailed notch mapping derived from uploaded K-12 scorecard rating bands.
moodys_k12,Economy / Tax Base,Economy / Tax Base,resident_income_ratio,Resident Income: MHI adjusted for RPP / U.S. MHI,direct_numeric,1.0,Aaa,1.2,,True,False,higher_is_stronger,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Economy threshold table,high,
moodys_k12,Economy / Tax Base,Economy / Tax Base,resident_income_ratio,Resident Income: MHI adjusted for RPP / U.S. MHI,direct_numeric,3.0,Aa,1.0,1.2,True,True,higher_is_stronger,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Economy threshold table,high,
moodys_k12,Economy / Tax Base,Economy / Tax Base,resident_income_ratio,Resident Income: MHI adjusted for RPP / U.S. MHI,direct_numeric,6.0,A,0.8,1.0,True,True,higher_is_stronger,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Economy threshold table,high,
moodys_k12,Economy / Tax Base,Economy / Tax Base,resident_income_ratio,Resident Income: MHI adjusted for RPP / U.S. MHI,direct_numeric,9.0,Baa,0.65,0.8,True,True,higher_is_stronger,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Economy threshold table,high,
moodys_k12,Economy / Tax Base,Economy / Tax Base,resident_income_ratio,Resident Income: MHI adjusted for RPP / U.S. MHI,direct_numeric,12.0,Ba,0.5,0.65,True,True,higher_is_stronger,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Economy threshold table,high,
moodys_k12,Economy / Tax Base,Economy / Tax Base,resident_income_ratio,Resident Income: MHI adjusted for RPP / U.S. MHI,direct_numeric,15.0,B,0.35,0.5,True,True,higher_is_stronger,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Economy threshold table,high,
moodys_k12,Economy / Tax Base,Economy / Tax Base,resident_income_ratio,Resident Income: MHI adjusted for RPP / U.S. MHI,direct_numeric,18.0,Caa,0.2,0.35,True,True,higher_is_stronger,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Economy threshold table,high,
moodys_k12,Economy / Tax Base,Economy / Tax Base,resident_income_ratio,Resident Income: MHI adjusted for RPP / U.S. MHI,direct_numeric,20.5,Ca,,0.2,False,True,higher_is_stronger,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Economy threshold table,high,
moodys_k12,Economy / Tax Base,Economy / Tax Base,full_value_per_capita,Full Value Per Capita,direct_numeric,1.0,Aaa,180000,,True,False,higher_is_stronger,dollars,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Economy threshold table,high,
moodys_k12,Economy / Tax Base,Economy / Tax Base,full_value_per_capita,Full Value Per Capita,direct_numeric,3.0,Aa,100000,180000,True,True,higher_is_stronger,dollars,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Economy threshold table,high,
moodys_k12,Economy / Tax Base,Economy / Tax Base,full_value_per_capita,Full Value Per Capita,direct_numeric,6.0,A,60000,100000,True,True,higher_is_stronger,dollars,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Economy threshold table,high,
moodys_k12,Economy / Tax Base,Economy / Tax Base,full_value_per_capita,Full Value Per Capita,direct_numeric,9.0,Baa,40000,60000,True,True,higher_is_stronger,dollars,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Economy threshold table,high,
moodys_k12,Economy / Tax Base,Economy / Tax Base,full_value_per_capita,Full Value Per Capita,direct_numeric,12.0,Ba,25000,40000,True,True,higher_is_stronger,dollars,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Economy threshold table,high,
moodys_k12,Economy / Tax Base,Economy / Tax Base,full_value_per_capita,Full Value Per Capita,direct_numeric,15.0,B,15000,25000,True,True,higher_is_stronger,dollars,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Economy threshold table,high,
moodys_k12,Economy / Tax Base,Economy / Tax Base,full_value_per_capita,Full Value Per Capita,direct_numeric,18.0,Caa,9000,15000,True,True,higher_is_stronger,dollars,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Economy threshold table,high,
moodys_k12,Economy / Tax Base,Economy / Tax Base,full_value_per_capita,Full Value Per Capita,direct_numeric,20.5,Ca,,9000,False,True,higher_is_stronger,dollars,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Economy threshold table,high,
moodys_k12,Economy / Tax Base,Economy / Tax Base,enrollment_trend_3yr_cagr,Enrollment Trend: Three-Year CAGR in Enrollment,direct_numeric,1.0,Aaa,0.02,0.04,True,True,custom_range,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Economy threshold table,high,Aaa range is 2%-4%; 0%-2% or >4% maps to Aa per uploaded table.
moodys_k12,Economy / Tax Base,Economy / Tax Base,enrollment_trend_3yr_cagr,Enrollment Trend: Three-Year CAGR in Enrollment,direct_numeric,3.0,Aa,0.0,0.02,True,True,custom_range,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Economy threshold table,high,Aaa range is 2%-4%; 0%-2% or >4% maps to Aa per uploaded table.
moodys_k12,Economy / Tax Base,Economy / Tax Base,enrollment_trend_3yr_cagr,Enrollment Trend: Three-Year CAGR in Enrollment,direct_numeric,3.0,Aa,0.04,,True,False,custom_range,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Economy threshold table,high,Aaa range is 2%-4%; 0%-2% or >4% maps to Aa per uploaded table.
moodys_k12,Economy / Tax Base,Economy / Tax Base,enrollment_trend_3yr_cagr,Enrollment Trend: Three-Year CAGR in Enrollment,direct_numeric,6.0,A,-0.02,0.0,True,True,custom_range,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Economy threshold table,high,Aaa range is 2%-4%; 0%-2% or >4% maps to Aa per uploaded table.
moodys_k12,Economy / Tax Base,Economy / Tax Base,enrollment_trend_3yr_cagr,Enrollment Trend: Three-Year CAGR in Enrollment,direct_numeric,9.0,Baa,-0.05,-0.02,True,True,custom_range,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Economy threshold table,high,Aaa range is 2%-4%; 0%-2% or >4% maps to Aa per uploaded table.
moodys_k12,Economy / Tax Base,Economy / Tax Base,enrollment_trend_3yr_cagr,Enrollment Trend: Three-Year CAGR in Enrollment,direct_numeric,12.0,Ba,-0.08,-0.05,True,True,custom_range,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Economy threshold table,high,Aaa range is 2%-4%; 0%-2% or >4% maps to Aa per uploaded table.
moodys_k12,Economy / Tax Base,Economy / Tax Base,enrollment_trend_3yr_cagr,Enrollment Trend: Three-Year CAGR in Enrollment,direct_numeric,15.0,B,-0.11,-0.08,True,True,custom_range,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Economy threshold table,high,Aaa range is 2%-4%; 0%-2% or >4% maps to Aa per uploaded table.
moodys_k12,Economy / Tax Base,Economy / Tax Base,enrollment_trend_3yr_cagr,Enrollment Trend: Three-Year CAGR in Enrollment,direct_numeric,18.0,Caa,-0.14,-0.11,True,True,custom_range,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Economy threshold table,high,Aaa range is 2%-4%; 0%-2% or >4% maps to Aa per uploaded table.
moodys_k12,Economy / Tax Base,Economy / Tax Base,enrollment_trend_3yr_cagr,Enrollment Trend: Three-Year CAGR in Enrollment,direct_numeric,20.5,Ca,,-0.14,False,True,custom_range,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Economy threshold table,high,Aaa range is 2%-4%; 0%-2% or >4% maps to Aa per uploaded table.
moodys_k12,Financial Performance,Financial Performance,available_fund_balance_ratio,Available Fund Balance Ratio,direct_numeric,1.0,Aaa,0.25,,True,False,higher_is_stronger,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Financial performance threshold table,high,Footnote: uploaded table notes linear scoring endpoints of 50%/0.5 and -17.5%/20.5; buckets retained for MVP threshold engine.
moodys_k12,Financial Performance,Financial Performance,available_fund_balance_ratio,Available Fund Balance Ratio,direct_numeric,3.0,Aa,0.175,0.25,True,True,higher_is_stronger,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Financial performance threshold table,high,Footnote: uploaded table notes linear scoring endpoints of 50%/0.5 and -17.5%/20.5; buckets retained for MVP threshold engine.
moodys_k12,Financial Performance,Financial Performance,available_fund_balance_ratio,Available Fund Balance Ratio,direct_numeric,6.0,A,0.1,0.175,True,True,higher_is_stronger,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Financial performance threshold table,high,Footnote: uploaded table notes linear scoring endpoints of 50%/0.5 and -17.5%/20.5; buckets retained for MVP threshold engine.
